bike_id,vehicle_type_id,lat,lon,date
d3322932-9794-4098-9edc-001199c42058,dott_bicycle,45.216657,5.661867,2023-08-04 10:20:10.392382+02:00
d75eb0dd-05fb-44bc-8f86-4d499a821fb0,dott_scooter,45.196043,5.724046,2023-08-04 10:20:10.392382+02:00
d785b6d1-5691-4193-9c72-7cc441166608,dott_scooter,45.182427,5.792155,2023-08-04 10:20:10.392382+02:00
d79aefb4-c065-46d9-9d37-cc995b8464bc,dott_scooter,45.191935,5.71325,2023-08-04 10:20:10.392382+02:00
d401346c-b255-40e1-aee4-b34593ad1618,dott_bicycle,45.211458,5.672682,2023-08-04 10:20:10.392382+02:00
d432e9c2-bece-493c-9fa7-8609429cc788,dott_bicycle,45.196435,5.676915,2023-08-04 10:20:10.392382+02:00
d434ca02-b293-47da-ae01-44891536551c,dott_bicycle,45.203784,5.762884,2023-08-04 10:20:10.392382+02:00
d436aa2d-b05e-4d93-946a-0d8c4f236e88,dott_scooter,45.173824,5.74204,2023-08-04 10:20:10.392382+02:00
d482e679-4962-4da6-a92f-5858c0d03a78,dott_bicycle,45.215175,5.697582,2023-08-04 10:20:10.392382+02:00
d49485e2-7d1e-484c-98cf-ca9b3ead5c64,dott_scooter,45.166899,5.694091,2023-08-04 10:20:10.392382+02:00
d4ed55ac-f86e-4d16-b842-14ac0cd6b3e4,dott_bicycle,45.154514,5.676657,2023-08-04 10:20:10.392382+02:00
d5044456-f443-44e9-97da-0301c5bd7740,dott_bicycle,45.183564,5.766165,2023-08-04 10:20:10.392382+02:00
d5563005-15e6-4975-8505-b0f80582b560,dott_bicycle,45.173954,5.72128,2023-08-04 10:20:10.392382+02:00
d59ee2ce-671f-4d57-8623-3577151877a8,dott_scooter,45.154459,5.676603,2023-08-04 10:20:10.392382+02:00
d5908ead-84ad-490e-b688-af39ea6e5a1c,dott_bicycle,45.191149,5.707698,2023-08-04 10:20:10.392382+02:00
d6389451-73d5-4b74-b70e-70978111c568,dott_scooter,45.23585,5.671371,2023-08-04 10:20:10.392382+02:00
d686ef67-0a0b-4834-ad79-284c0673f15c,dott_bicycle,45.195872,5.690581,2023-08-04 10:20:10.392382+02:00
d6e81d8b-ab42-4f50-8f1f-245e4f21cc08,dott_scooter,45.129777,5.695539,2023-08-04 10:20:10.392382+02:00
d6eb1a77-5bb4-4d60-989e-a6dc4fa3632c,dott_scooter,45.195399,5.694222,2023-08-04 10:20:10.392382+02:00
db47e963-b4a2-4406-9180-83742bdeb9c4,dott_bicycle,45.208989,5.667955,2023-08-04 10:20:10.392382+02:00
db499b53-6933-4f6f-9481-32ad1546f740,dott_bicycle,45.180526,5.687476,2023-08-04 10:20:10.392382+02:00
db5e2dcf-df67-498f-9f23-40d7310a3ccc,dott_bicycle,45.222178,5.689991,2023-08-04 10:20:10.392382+02:00
db55bcf6-3556-4ebc-8fe0-a6afb4e5c8d8,dott_bicycle,45.148514,5.747985,2023-08-04 10:20:10.392382+02:00
db6876dc-e9a9-4ee4-815c-a67392cf0f5c,dott_bicycle,45.153329,5.748631,2023-08-04 10:20:10.392382+02:00
db9e6bac-1e73-496f-bbc9-9277cd03b86c,dott_bicycle,45.171791,5.768479,2023-08-04 10:20:10.392382+02:00
d80aead1-7498-4bcf-89b1-ff0b98cbb6dc,dott_scooter,45.208993,5.667944,2023-08-04 10:20:10.392382+02:00
d80c8cd0-1582-4a43-bd9a-e071cac3ead4,dott_bicycle,45.220781,5.659951,2023-08-04 10:20:10.392382+02:00
d8167325-370a-4345-a595-dae486ff5670,dott_scooter,45.178505,5.774248,2023-08-04 10:20:10.392382+02:00
d82ddfe2-a365-4672-ba42-73f448021224,dott_bicycle,45.195376,5.6943,2023-08-04 10:20:10.392382+02:00
d821c361-cdad-4032-a90c-6480f29f4f08,dott_scooter,45.190131,5.732431,2023-08-04 10:20:10.392382+02:00
d83526d8-9e08-49af-a631-805f25c020d8,dott_scooter,45.217984,5.779561,2023-08-04 10:20:10.392382+02:00
d841a521-19d2-42d4-a628-8b1ee155e840,dott_scooter,45.18294,5.768863,2023-08-04 10:20:10.392382+02:00
d846b7ce-2304-4672-99ce-74da154c8fe0,dott_bicycle,45.13757,5.713003,2023-08-04 10:20:10.392382+02:00
d86f10b7-28a6-4679-b11b-04487e643a50,dott_scooter,45.146702,5.732196,2023-08-04 10:20:10.392382+02:00
d8740d1d-345c-4e7a-9327-bc4b6461ba54,dott_bicycle,45.211161,5.750761,2023-08-04 10:20:10.392382+02:00
d897f1b2-94b1-48d7-8e09-69454a9a9120,dott_bicycle,45.15313,5.748552,2023-08-04 10:20:10.392382+02:00
d89c3256-ff68-4388-88a0-0560c08a57c0,dott_bicycle,45.160811,5.729201,2023-08-04 10:20:10.392382+02:00
d8a841ba-f590-49d5-bdb6-dce8a22da87c,dott_bicycle,45.211151,5.750743,2023-08-04 10:20:10.392382+02:00
d8ab1bf5-4c21-47e2-b935-8238db48ac74,dott_scooter,45.162322,5.685263,2023-08-04 10:20:10.392382+02:00
d8bef8ea-00f0-40b7-8b23-0356aa321170,dott_bicycle,45.216635,5.681987,2023-08-04 10:20:10.392382+02:00
d8cef799-238c-48d8-9d60-fb5b34779348,dott_bicycle,45.197639,5.68687,2023-08-04 10:20:10.392382+02:00
d8dccbe8-5004-466b-a88b-5204799c5550,dott_bicycle,45.187854,5.807994,2023-08-04 10:20:10.392382+02:00
d91bf31d-7789-411d-9189-8dcd92af3974,dott_scooter,45.185643,5.785468,2023-08-04 10:20:10.392382+02:00
d92f1933-d17d-491d-83e1-97d281c46d98,dott_bicycle,45.211171,5.750788,2023-08-04 10:20:10.392382+02:00
d94669bc-eb9c-44fd-b6b8-106101434200,dott_bicycle,45.161479,5.704877,2023-08-04 10:20:10.392382+02:00
d98bae1a-58d3-4068-b118-93c06c8422b4,dott_bicycle,45.212815,5.688619,2023-08-04 10:20:10.392382+02:00
d99bb0ee-e884-4e79-9256-7b93d83d44d8,dott_scooter,45.210531,5.699805,2023-08-04 10:20:10.392382+02:00
d9b13080-9c57-47ad-a3cd-63a134e91c98,dott_bicycle,45.20457,5.663726,2023-08-04 10:20:10.392382+02:00
da0a8c1b-8b16-4c99-8720-e556645d59f0,dott_scooter,45.187464,5.742159,2023-08-04 10:20:10.392382+02:00
da207389-1aab-4708-9d36-e594398c3030,dott_scooter,45.199548,5.713769,2023-08-04 10:20:10.392382+02:00
da2cac22-9f00-4d09-910b-1989cdaf5b84,dott_bicycle,45.168001,5.727271,2023-08-04 10:20:10.392382+02:00
da3d6303-c7ce-4ad9-990c-7ade6ede5824,dott_bicycle,45.182807,5.709076,2023-08-04 10:20:10.392382+02:00
da4378b7-24d7-46ea-9f4c-ac6e4353d678,dott_scooter,45.2179,5.77957,2023-08-04 10:20:10.392382+02:00
da69e53b-c150-43a6-bcaa-eec5b91d1e2c,dott_bicycle,45.184888,5.78537,2023-08-04 10:20:10.392382+02:00
da96345f-cbe8-4b6d-9f9a-579bf312b8e0,dott_bicycle,45.207195,5.755125,2023-08-04 10:20:10.392382+02:00
dae67175-10b6-426a-acc5-d8fd539b0f88,dott_scooter,45.180641,5.73796,2023-08-04 10:20:10.392382+02:00
db03dc24-b39d-460f-b078-d5fce26b55bc,dott_scooter,45.191242,5.688794,2023-08-04 10:20:10.392382+02:00
db3e8e15-86d8-4025-9f48-283d5787b374,dott_bicycle,45.153054,5.718878,2023-08-04 10:20:10.392382+02:00
df7e2634-c395-465e-a49f-1542eb4e485c,dott_bicycle,45.19466,5.710658,2023-08-04 10:20:10.392382+02:00
dc1786d0-4653-45b4-b4ec-028d7edb7cf4,dott_bicycle,45.235799,5.671418,2023-08-04 10:20:10.392382+02:00
dc199c51-65f7-4c09-95c4-3cd599eb09f4,dott_bicycle,45.194459,5.687243,2023-08-04 10:20:10.392382+02:00
dc200b70-a91b-4e83-b007-830270c68084,dott_bicycle,45.201618,5.741745,2023-08-04 10:20:10.392382+02:00
dc4755da-1d49-43e8-b105-b2cc260f71a4,dott_scooter,45.196002,5.72402,2023-08-04 10:20:10.392382+02:00
dc5e049e-8321-44ad-a84c-b4e71309b8b8,dott_bicycle,45.188324,5.78417,2023-08-04 10:20:10.392382+02:00
dc52c893-ad50-4963-b6f6-7c50a7a85574,dott_scooter,45.205621,5.75816,2023-08-04 10:20:10.392382+02:00
dc7d1936-098a-4b96-bacd-71c6047f475c,dott_bicycle,45.189132,5.715903,2023-08-04 10:20:10.392382+02:00
dc9d0cdc-9cb0-4d58-9741-8ad1b1ae3ba0,dott_scooter,45.206727,5.745881,2023-08-04 10:20:10.392382+02:00
dc9409b2-fc31-4915-99f1-7f0e96088418,dott_bicycle,45.193008,5.709147,2023-08-04 10:20:10.392382+02:00
dcb9522b-4eb6-4345-a39d-7f7087b25b50,dott_bicycle,45.206207,5.708775,2023-08-04 10:20:10.392382+02:00
dcc54c91-27cf-4f2e-94d4-28ec4831d464,dott_scooter,45.189843,5.713111,2023-08-04 10:20:10.392382+02:00
dced3a14-15eb-4528-968e-cb1c9e625a70,dott_scooter,45.173379,5.724971,2023-08-04 10:20:10.392382+02:00
dce8b751-70d3-4d85-a479-6ee98616de30,dott_scooter,45.175808,5.742087,2023-08-04 10:20:10.392382+02:00
dcf063dc-70ae-466f-9614-9f21c872cf50,dott_scooter,45.196019,5.724157,2023-08-04 10:20:10.392382+02:00
dd026108-37b0-4bf5-8505-96962fcc4544,dott_bicycle,45.200713,5.706751,2023-08-04 10:20:10.392382+02:00
dd16db31-0ce2-4410-9f09-5d9a1b910d70,dott_bicycle,45.193657,5.736293,2023-08-04 10:20:10.392382+02:00
dd3ac2d6-45e9-470d-939b-a58c1a0dd408,dott_scooter,45.187244,5.72262,2023-08-04 10:20:10.392382+02:00
dd6f5546-d803-4702-881e-e09039ec0260,dott_bicycle,45.203919,5.716119,2023-08-04 10:20:10.392382+02:00
ddc7758f-a457-45bc-a674-3d708dad9420,dott_scooter,45.178706,5.715978,2023-08-04 10:20:10.392382+02:00
ddd96791-0d66-43ed-81ea-d1d103281384,dott_scooter,45.173735,5.748471,2023-08-04 10:20:10.392382+02:00
de0e7c98-3ece-4deb-ab97-0af634a961f0,dott_bicycle,45.181014,5.750006,2023-08-04 10:20:10.392382+02:00
de05abd9-1cf5-49c8-854b-196eda053c94,dott_bicycle,45.222512,5.675614,2023-08-04 10:20:10.392382+02:00
de3f26a3-6a23-4872-a6bf-497029954278,dott_scooter,45.143363,5.700015,2023-08-04 10:20:10.392382+02:00
de308f1d-6bb3-4317-b032-382222786040,dott_scooter,45.187924,5.731567,2023-08-04 10:20:10.392382+02:00
de37149d-0f04-42f1-91ed-2cdbf13e3118,dott_scooter,45.196062,5.724069,2023-08-04 10:20:10.392382+02:00
de471a83-13d9-49a7-a288-579fb7aac0c8,dott_scooter,45.220748,5.659918,2023-08-04 10:20:10.392382+02:00
de7cf725-28f8-4d64-bbd7-27e78e065658,dott_bicycle,45.207709,5.680346,2023-08-04 10:20:10.392382+02:00
de915159-5c75-464d-9322-645eb9ddfa6c,dott_scooter,45.188861,5.697314,2023-08-04 10:20:10.392382+02:00
de9a68b2-c58c-4825-bd07-8aa110cabd38,dott_scooter,45.206078,5.668009,2023-08-04 10:20:10.392382+02:00
dec8fb20-db0d-4712-a080-f1442993bbf0,dott_scooter,45.196683,5.752892,2023-08-04 10:20:10.392382+02:00
decb9696-e93c-4e30-9fc2-17dd8798b068,dott_scooter,45.200088,5.745238,2023-08-04 10:20:10.392382+02:00
def62c88-e3dd-40a9-8336-f1f589ad7b10,dott_scooter,45.184278,5.746732,2023-08-04 10:20:10.392382+02:00
df0b5ed1-17d7-43c3-97ed-406d1390d3c4,dott_bicycle,45.207158,5.69767,2023-08-04 10:20:10.392382+02:00
df18bc63-3d23-4813-8cd2-65d20855d4c8,dott_scooter,45.206274,5.708764,2023-08-04 10:20:10.392382+02:00
e34dd48a-d7f8-4965-9764-6089af3b7b08,dott_scooter,45.196028,5.724176,2023-08-04 10:20:10.392382+02:00
e3512161-f508-4dfc-8bd0-062601e4d364,dott_bicycle,45.12277,5.697238,2023-08-04 10:20:10.392382+02:00
e38eef3e-bccd-4808-9b71-c23c1ee0483c,dott_scooter,45.197519,5.711765,2023-08-04 10:20:10.392382+02:00
e393f07d-c15c-4ba5-9b4f-6b218b492604,dott_scooter,45.204368,5.701313,2023-08-04 10:20:10.392382+02:00
e3accef5-6258-4a7a-8ef0-b3ea99de6f44,dott_scooter,45.18237,5.737104,2023-08-04 10:20:10.392382+02:00
e3cdee9f-9aa8-4459-b4d2-34bd5a87d220,dott_scooter,45.15695,5.73511,2023-08-04 10:20:10.392382+02:00
e3c18ab3-326c-4064-98ec-32304c941404,dott_bicycle,45.141708,5.718388,2023-08-04 10:20:10.392382+02:00
e07b0d1a-619a-41ee-a2a4-14c38906c428,dott_bicycle,45.162336,5.685234,2023-08-04 10:20:10.392382+02:00
e0da8658-5915-4538-bd0d-539179f8cf90,dott_scooter,45.232851,5.69208,2023-08-04 10:20:10.392382+02:00
e0fb54f1-8bd3-400d-ba65-d36eaddd0484,dott_scooter,45.179228,5.762597,2023-08-04 10:20:10.392382+02:00
e0fbb2dd-546d-4eb7-b262-9f314730f0d0,dott_scooter,45.158598,5.682191,2023-08-04 10:20:10.392382+02:00
e1493ae0-96a9-476e-90c8-5de62a324218,dott_scooter,45.173585,5.71792,2023-08-04 10:20:10.392382+02:00
e15cc172-b5f6-4009-bbe8-d76169318278,dott_bicycle,45.161462,5.704977,2023-08-04 10:20:10.392382+02:00
e17cab84-0102-4ed2-8393-cb9bbf836970,dott_bicycle,45.198673,5.774244,2023-08-04 10:20:10.392382+02:00
e1818b7e-a5fa-408b-86ed-5082ab1c9b88,dott_bicycle,45.177092,5.693695,2023-08-04 10:20:10.392382+02:00
e18433ec-04ab-4449-ae47-7611b185d538,dott_scooter,45.153214,5.722615,2023-08-04 10:20:10.392382+02:00
e19a923b-a9b2-4dde-a06f-044b4f7b4278,dott_scooter,45.122765,5.697226,2023-08-04 10:20:10.392382+02:00
e19bc398-015f-44a5-b255-131001d7b2d4,dott_scooter,45.160225,5.709428,2023-08-04 10:20:10.392382+02:00
e1bdb75e-2ebc-4f5e-b5f2-63cc379f64e4,dott_scooter,45.18,5.727296,2023-08-04 10:20:10.392382+02:00
e1b3727e-3188-4099-9bc9-c508b0adbc2c,dott_bicycle,45.216679,5.682021,2023-08-04 10:20:10.392382+02:00
e1b4f8e1-5317-43ba-bd65-109d820209c0,dott_scooter,45.16906,5.733238,2023-08-04 10:20:10.392382+02:00
e204db83-5c00-4f01-8372-20fbb14f0d1c,dott_bicycle,45.238079,5.688116,2023-08-04 10:20:10.392382+02:00
e20a307a-a324-49a2-964f-0e2d372111a8,dott_bicycle,45.153217,5.722633,2023-08-04 10:20:10.392382+02:00
e24978db-bf7c-47c2-82f1-ebcb1fc01864,dott_scooter,45.227503,5.669989,2023-08-04 10:20:10.392382+02:00
e251212a-de81-4f14-b071-f901784d3944,dott_scooter,45.192466,5.754674,2023-08-04 10:20:10.392382+02:00
e2542571-5036-4653-96c7-4ca8b8867848,dott_scooter,45.184266,5.746745,2023-08-04 10:20:10.392382+02:00
e27bf37e-e9ec-4052-8515-0a8dc28054d0,dott_scooter,45.196061,5.724176,2023-08-04 10:20:10.392382+02:00
e2a633a8-91c7-4c32-b385-01c171b05974,dott_bicycle,45.160562,5.752813,2023-08-04 10:20:10.392382+02:00
e2c30307-5c87-4ba2-a48e-723bd50528e0,dott_scooter,45.164704,5.758716,2023-08-04 10:20:10.392382+02:00
e2c7ed92-7988-4bae-8c68-00e0c24e8fe0,dott_scooter,45.199608,5.713753,2023-08-04 10:20:10.392382+02:00
e2d0a6c0-e6d8-4a18-9b46-694e43dd9df0,dott_bicycle,45.21358,5.661157,2023-08-04 10:20:10.392382+02:00
e2e0b5b5-c173-451d-8ee1-f2e67eb1b7d4,dott_scooter,45.214601,5.769212,2023-08-04 10:20:10.392382+02:00
e2f7df06-bf49-4743-a8d6-d74ba630275c,dott_scooter,45.15331,5.748679,2023-08-04 10:20:10.392382+02:00
e2fb2215-b102-46fa-a639-9b782a923b80,dott_scooter,45.153096,5.71886,2023-08-04 10:20:10.392382+02:00
e30dd78c-c8e6-420f-bb02-81f454b9ab50,dott_scooter,45.177094,5.699105,2023-08-04 10:20:10.392382+02:00
e7749a41-6a60-408a-b8ea-2820ddd720b8,dott_scooter,45.171641,5.704847,2023-08-04 10:20:10.392382+02:00
e783192a-30de-425c-aa10-1a4ad55ce224,dott_scooter,45.206208,5.772864,2023-08-04 10:20:10.392382+02:00
e7a99a58-7dcb-4425-8eed-8b023a1106c4,dott_scooter,45.199563,5.713729,2023-08-04 10:20:10.392382+02:00
e7c971a8-be95-4dca-a5c9-b7bd53d06500,dott_bicycle,45.180944,5.696731,2023-08-04 10:20:10.392382+02:00
e7db3668-a7d5-4337-8115-2134e256ce78,dott_bicycle,45.213464,5.668948,2023-08-04 10:20:10.392382+02:00
e44253a4-114b-4399-b180-817d3566c878,dott_scooter,45.184255,5.746708,2023-08-04 10:20:10.392382+02:00
e44724bc-4bbb-477b-b19b-700c995847c8,dott_scooter,45.21448,5.781288,2023-08-04 10:20:10.392382+02:00
e45a78e9-5d08-4ed5-b5ce-941f752d1650,dott_scooter,45.195997,5.724068,2023-08-04 10:20:10.392382+02:00
e4c5205a-f298-4cf5-bbee-2d324a8a6308,dott_scooter,45.156831,5.727265,2023-08-04 10:20:10.392382+02:00
e5172108-a0d6-4699-96df-c54fd9542788,dott_scooter,45.138978,5.694805,2023-08-04 10:20:10.392382+02:00
e52bec51-e46a-486a-aca3-1c6524ec14e8,dott_bicycle,45.191795,5.713205,2023-08-04 10:20:10.392382+02:00
e53ee1cf-51fc-4bdb-a9d8-30677d7a67a8,dott_scooter,45.242855,5.67014,2023-08-04 10:20:10.392382+02:00
e535ee3e-ac84-4423-ac80-7b7ce5d5095c,dott_scooter,45.211148,5.750746,2023-08-04 10:20:10.392382+02:00
e57b8284-c8a3-4992-a5cc-ac5e3c23ee9c,dott_bicycle,45.206241,5.772754,2023-08-04 10:20:10.392382+02:00
e5be949c-bf76-43c3-8acb-2f5b5ea23bbc,dott_scooter,45.173756,5.748512,2023-08-04 10:20:10.392382+02:00
e5edbd03-d124-47e4-886c-a65912dc3734,dott_bicycle,45.232795,5.679309,2023-08-04 10:20:10.392382+02:00
e5ee9e82-8a18-4544-bb97-2bc28887ac04,dott_scooter,45.203707,5.762864,2023-08-04 10:20:10.392382+02:00
e612d825-2472-43df-8215-2b73b452a420,dott_bicycle,45.201114,5.749442,2023-08-04 10:20:10.392382+02:00
e6161d66-28d3-435f-81c5-03c5cd7cc56c,dott_scooter,45.167224,5.69669,2023-08-04 10:20:10.392382+02:00
e6505246-48f7-4c96-a936-0d539a2a487c,dott_bicycle,45.142535,5.725793,2023-08-04 10:20:10.392382+02:00
e654a89e-67b7-448f-8eea-6bdd981bf028,dott_scooter,45.137576,5.713056,2023-08-04 10:20:10.392382+02:00
e68492df-057d-49d4-b7aa-d8deeb581af0,dott_scooter,45.209995,5.76713,2023-08-04 10:20:10.392382+02:00
e6aa8769-3c26-46d9-99d2-9dc51bde5bb8,dott_scooter,45.137574,5.712974,2023-08-04 10:20:10.392382+02:00
e6e8f1b0-1ae8-42a9-ac23-af6c32844e4c,dott_scooter,45.210351,5.762301,2023-08-04 10:20:10.392382+02:00
e722080b-a05c-412c-9d66-80277630f544,dott_bicycle,45.178124,5.724015,2023-08-04 10:20:10.392382+02:00
eb401113-4312-43ab-8b4d-8303432099bc,dott_bicycle,45.187969,5.772797,2023-08-04 10:20:10.392382+02:00
eb4261ea-50ad-46aa-9607-21f408f984d0,dott_scooter,45.194047,5.680154,2023-08-04 10:20:10.392382+02:00
eb50525d-5e13-43ae-91f6-bdcaa2c45290,dott_bicycle,45.205621,5.758151,2023-08-04 10:20:10.392382+02:00
eb6d464c-6e76-46bc-85ef-c093298c7cdc,dott_scooter,45.204167,5.775637,2023-08-04 10:20:10.392382+02:00
eb6eed53-aa9b-4949-9315-abba1a801f44,dott_scooter,45.190016,5.715564,2023-08-04 10:20:10.392382+02:00
ebb91fdf-7cdb-4821-b476-6520aaceb154,dott_scooter,45.179566,5.696646,2023-08-04 10:20:10.392382+02:00
ebcb7098-f85e-4cb8-b1c5-159fa2d1ed0c,dott_bicycle,45.197922,5.680474,2023-08-04 10:20:10.392382+02:00
e8029f38-7a8e-4dd6-ae6f-57511ba2dc78,dott_scooter,45.204144,5.68153,2023-08-04 10:20:10.392382+02:00
e8032c03-cc58-46f1-a54b-6ee62839cd50,dott_scooter,45.153409,5.746242,2023-08-04 10:20:10.392382+02:00
e81a7230-d622-450f-8b68-2ca5e014ebc0,dott_scooter,45.183499,5.730798,2023-08-04 10:20:10.392382+02:00
e86561ca-d7ce-44c7-8caf-6446ec8152d8,dott_scooter,45.161485,5.704936,2023-08-04 10:20:10.392382+02:00
e87ec9f1-b8ec-4645-bacf-3996d1f33b50,dott_scooter,45.204135,5.681547,2023-08-04 10:20:10.392382+02:00
e87b0c80-86c3-401a-ab99-667b021e68e0,dott_scooter,45.166061,5.739762,2023-08-04 10:20:10.392382+02:00
e890fb29-1149-4488-98c6-990d78f7a764,dott_scooter,45.180806,5.705674,2023-08-04 10:20:10.392382+02:00
e896e25b-8942-4a8f-a5ed-94434d416bf4,dott_bicycle,45.164605,5.75867,2023-08-04 10:20:10.392382+02:00
e8bdb1a2-5ba9-4575-86a0-fdfd44d84c10,dott_bicycle,45.148233,5.712776,2023-08-04 10:20:10.392382+02:00
e8d74de3-6446-458a-b40a-e3838d923ddc,dott_bicycle,45.19686,5.696518,2023-08-04 10:20:10.392382+02:00
e8db56c9-086d-4a40-abab-307cba9746e4,dott_bicycle,45.181252,5.692598,2023-08-04 10:20:10.392382+02:00
e8dc963c-e342-43e4-8a34-9b8dc25856dc,dott_bicycle,45.207243,5.784856,2023-08-04 10:20:10.392382+02:00
e8e626e4-9800-448a-ba39-de751020ad10,dott_bicycle,45.194576,5.687199,2023-08-04 10:20:10.392382+02:00
e92970c0-a89c-4d8b-811c-17edaaf2eb9c,dott_scooter,45.158373,5.721326,2023-08-04 10:20:10.392382+02:00
e92b0a82-5475-45ec-87bf-7a3444cd7bdc,dott_bicycle,45.23276,5.679371,2023-08-04 10:20:10.392382+02:00
e936d0cf-452e-4403-8524-08ebbf2f7a3c,dott_scooter,45.179244,5.762623,2023-08-04 10:20:10.392382+02:00
e955303a-f016-4e0f-9c25-210168f776e0,dott_bicycle,45.206971,5.743877,2023-08-04 10:20:10.392382+02:00
e959940d-1771-4c24-bce0-9e739a0a7da4,dott_scooter,45.188781,5.700659,2023-08-04 10:20:10.392382+02:00
e959a996-c870-4560-9d95-50648a3bde28,dott_scooter,45.18378,5.738595,2023-08-04 10:20:10.392382+02:00
e99f555e-96d5-434a-8be5-4cb3127de15c,dott_scooter,45.183522,5.766141,2023-08-04 10:20:10.392382+02:00
e9e465b3-46d6-4a7d-b755-022587b6521c,dott_bicycle,45.222562,5.675455,2023-08-04 10:20:10.392382+02:00
e9fdc092-9d03-4f3b-99e1-0cfa616d5bbc,dott_bicycle,45.187795,5.729347,2023-08-04 10:20:10.392382+02:00
e9f2d3ec-43cd-4379-b007-41d9dac1e7f0,dott_scooter,45.214498,5.781258,2023-08-04 10:20:10.392382+02:00
